path,category_guess,lines,includes,gl_calls,gl_raw_refs,gl_call_exprs,gl_known_false_refs,gGL,LLGL,LLRender,LLPipeline,LLDrawPool,LLRenderTarget,LLImageGL,LLViewerTexture,LLViewerWindow
indra/newview/llstartup.cpp,render.pipeline,4530,180,0,0,0,0,0,2,0,2,1,0,0,1,0
indra/llappearance/lltexlayer.h,render.opengl_touching,326,6,0,0,0,0,0,2,0,0,0,13,0,0,0
indra/newview/llviewerparcelmgr.cpp,assets.texture,2808,41,0,0,0,0,0,2,0,0,0,0,0,4,0
indra/newview/llviewerregion.h,assets.texture,723,14,0,0,0,0,0,2,0,0,0,0,0,2,0
indra/newview/lldrawpoolavatar.h,render.draw_pool,152,4,0,0,0,0,0,2,0,0,4,0,0,1,0
indra/newview/llsprite.h,assets.texture,104,6,0,0,0,0,0,2,0,0,0,0,0,1,0
indra/newview/lldrawpoolmaterials.h,render.draw_pool,71,5,0,0,0,0,0,2,0,0,3,0,0,1,0
indra/llrender/llcubemaparray.h,render.legacy_low_level,82,4,0,0,0,0,0,2,0,0,0,0,2,0,0
indra/llrender/lltexture.h,render.legacy_low_level,76,2,0,0,0,0,0,2,0,0,0,0,2,0,0
indra/newview/llviewermedia.cpp,assets.texture,4248,50,0,0,0,0,0,2,0,0,0,0,1,0,0
indra/llrender/llcubemap.h,render.legacy_low_level,97,5,0,0,0,0,0,2,0,0,0,0,1,0,0
indra/llappearance/llwearable.cpp,render.opengl_touching,775,9,0,0,0,0,0,2,0,0,0,0,0,0,0
indra/llrender/llvertexbuffer.h,render.legacy_low_level,345,13,0,0,0,0,0,2,2,0,0,0,0,0,0
indra/newview/llthumbnailctrl.cpp,render.opengl_touching,270,11,0,0,0,0,0,2,0,0,0,0,0,0,0
indra/newview/llfloaterscriptdebug.cpp,ui,221,14,0,0,0,0,0,2,0,0,0,0,0,0,0
indra/llappearance/lltexlayerparams.h,render.opengl_touching,207,3,0,0,0,0,0,2,0,0,0,0,0,0,0
indra/llui/lliconctrl.cpp,render.opengl_touching,174,8,0,0,0,0,0,2,0,0,0,0,0,0,0
indra/llappearance/llavatarjointmesh.h,world.avatar,142,4,0,0,0,0,0,2,0,0,0,0,0,0,0
indra/newview/rlveffects.h,render.opengl_touching,112,2,0,0,0,0,0,2,0,0,0,0,0,0,0
indra/newview/lldrawpoolwaterexclusion.cpp,render.draw_pool,80,7,0,0,0,0,0,2,0,0,8,0,0,0,0
indra/newview/lldrawpoolsky.h,render.draw_pool,69,1,0,0,0,0,0,2,0,0,3,0,0,0,0
indra/llui/lllocalcliprect.h,render.opengl_touching,67,3,0,0,0,0,0,2,0,0,0,0,0,0,0
indra/llrender/llglcommonfunc.cpp,render.legacy_low_level,38,1,0,0,0,0,0,2,0,0,0,0,0,0,0
indra/newview/llvograss.cpp,render.pipeline,898,20,0,0,0,0,0,1,0,7,2,0,0,1,0
indra/newview/llvovolume.h,render.pipeline,513,9,0,0,0,0,0,1,1,1,1,0,0,5,0
indra/newview/llviewerregion.cpp,assets.texture,3871,55,0,0,0,0,0,1,0,0,0,0,0,5,0
indra/newview/llspatialpartition.h,assets.texture,764,15,0,0,0,0,0,1,4,0,0,0,0,5,0
indra/newview/lldrawpoolwater.h,render.draw_pool,86,1,0,0,0,0,0,1,0,0,4,0,0,4,0
indra/newview/lloutfitgallery.cpp,assets.texture,1508,24,0,0,0,0,0,1,0,0,0,0,0,3,0
indra/newview/llselectmgr.h,assets.texture,1078,21,0,0,0,0,0,1,2,0,0,0,0,2,0
indra/newview/llviewerwearable.cpp,assets.texture,624,15,0,0,0,0,0,1,0,0,0,0,0,2,0
indra/newview/llviewerparceloverlay.h,assets.texture,140,4,0,0,0,0,0,1,0,0,0,0,0,2,0
indra/llappearance/llavatarjointmesh.cpp,world.avatar,391,11,0,0,0,0,0,1,0,0,0,0,0,1,0
indra/newview/gltfscenemanager.h,assets.texture,106,3,0,0,0,0,0,1,0,0,0,0,0,1,0
indra/newview/lldrawpoolwaterexclusion.h,render.draw_pool,62,5,0,0,0,0,0,1,0,0,3,0,0,1,0
indra/llui/lltexteditor.cpp,render.opengl_touching,3317,34,0,0,0,0,0,1,0,0,0,0,0,0,0
indra/newview/llfloaterchangeitemthumbnail.cpp,ui,1121,21,0,0,0,0,0,1,0,0,0,0,0,0,0
indra/newview/llfloaterreporter.cpp,ui,1075,54,0,0,0,0,0,1,0,0,0,0,0,0,0
indra/newview/llfeaturemanager.cpp,render.opengl_touching,851,26,0,0,0,0,0,1,0,0,0,0,0,0,0
indra/newview/lllocalgltfmaterials.cpp,render.opengl_touching,504,15,0,0,0,0,0,1,0,0,0,0,0,0,0
indra/newview/gltf/asset.h,render.opengl_touching,467,9,0,0,0,0,0,1,0,0,0,0,0,0,0
indra/llui/llconsole.cpp,render.opengl_touching,427,11,0,0,0,0,0,1,0,0,0,0,0,0,1
indra/newview/llsprite.cpp,render.opengl_touching,303,8,0,0,0,0,0,1,0,0,0,0,0,0,0
indra/newview/llinspecttexture.cpp,assets.texture,255,9,0,0,0,0,0,1,0,0,0,0,0,0,0
indra/newview/llsettingsvo.h,render.opengl_touching,191,7,0,0,0,0,0,1,0,0,0,0,0,0,0
indra/newview/tests/llvocache_test.cpp,render.opengl_touching,148,12,0,0,0,0,0,1,0,0,0,0,0,0,0
indra/newview/llreflectionmap.h,render.opengl_touching,143,3,0,0,0,0,0,1,0,0,0,0,0,0,0
indra/newview/lldrawpoolsimple.h,render.draw_pool,142,1,0,0,0,0,0,1,0,0,14,0,0,0,0
indra/newview/lllocalgltfmaterials.h,render.opengl_touching,120,3,0,0,0,0,0,1,0,0,0,0,0,0,0
indra/newview/gltf/primitive.h,render.opengl_touching,119,3,0,0,0,0,0,1,3,0,0,0,0,0,0
indra/llwindow/llwindowmesaheadless.cpp,render.opengl_touching,80,5,0,0,0,0,0,1,0,0,0,0,0,0,0
indra/newview/tests/llviewershadermgr_stub.cpp,render.opengl_touching,51,1,0,0,0,0,0,1,0,0,0,0,0,0,0
indra/llrender/llglcommonfunc.h,render.legacy_low_level,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0
indra/newview/llviewermenu.cpp,render.pipeline,12224,141,0,0,0,0,0,0,2,125,4,0,0,21,1
indra/newview/llfloaterbeacons.cpp,render.pipeline,153,7,0,0,0,0,0,0,0,36,0,0,0,0,0
indra/newview/llfloater360capture.cpp,render.pipeline,895,23,0,0,0,0,0,0,0,15,0,0,0,0,0
indra/newview/lldrawable.cpp,render.pipeline,1835,25,0,0,0,0,0,0,0,14,0,0,0,9,0
indra/newview/llvopartgroup.cpp,render.pipeline,927,15,0,0,0,0,0,0,8,9,1,0,0,0,0
indra/newview/llperfstats.cpp,render.pipeline,549,10,0,0,0,0,0,0,0,9,0,0,0,0,0
indra/newview/llfloaterperformance.cpp,render.pipeline,840,28,0,0,0,0,0,0,0,7,0,0,0,0,0
indra/newview/llvowater.cpp,render.pipeline,295,14,0,0,0,0,0,0,0,7,7,0,0,0,0
indra/newview/llpipelinelistener.cpp,render.pipeline,217,6,0,0,0,0,0,0,0,5,0,0,0,0,0
indra/newview/llviewerstats.cpp,render.pipeline,1031,38,0,0,0,0,0,0,0,3,0,0,0,1,0
indra/newview/llvosurfacepatch.cpp,render.pipeline,1107,16,0,0,0,0,0,0,0,3,3,0,0,0,0
indra/newview/tests/llpipeline_stub.cpp,render.pipeline,33,0,0,0,0,0,0,0,0,3,0,0,0,0,0
indra/newview/llsurface.cpp,render.pipeline,1175,19,0,0,0,0,0,0,0,2,3,0,0,1,0
indra/newview/llviewerpartsim.cpp,render.pipeline,927,16,0,0,0,0,0,0,0,2,0,0,0,1,0
indra/newview/llpanelvolume.cpp,render.pipeline,1666,48,0,0,0,0,0,0,0,2,0,0,0,0,0
indra/newview/llsurfacepatch.cpp,render.pipeline,1234,15,0,0,0,0,0,0,0,2,0,0,0,0,0
indra/newview/llflexibleobject.cpp,render.pipeline,939,16,0,0,0,0,0,0,0,2,0,0,0,0,0
indra/newview/llvopartgroup.h,render.pipeline,126,6,0,0,0,0,0,0,2,2,0,0,0,0,0
indra/newview/llvowater.h,render.pipeline,94,4,0,0,0,0,0,0,0,2,0,0,0,0,0
indra/newview/llpipelinelistener.h,render.pipeline,42,1,0,0,0,0,0,0,0,2,0,0,0,0,0
indra/newview/llvosky.h,render.pipeline,363,10,0,0,0,0,0,0,0,1,0,0,0,11,0
indra/newview/lldrawable.h,render.pipeline,383,15,0,0,0,0,0,0,0,1,2,0,0,10,0
indra/newview/llviewerpartsource.cpp,render.pipeline,947,13,0,0,0,0,0,0,6,1,0,0,0,2,0
indra/newview/app_settings/shaders/class1/gltf/pbrmetallicroughnessF.glsl,render.pipeline,331,0,0,0,0,0,0,0,1,1,0,0,0,1,0
indra/newview/llvograss.h,render.pipeline,127,2,0,0,0,0,0,0,0,1,0,0,0,1,0
indra/newview/llviewerobjectlist.cpp,render.pipeline,2310,56,0,0,0,0,0,0,0,1,0,0,0,0,0
indra/newview/llmutelist.cpp,render.pipeline,1085,17,0,0,0,0,0,0,0,1,0,0,0,0,0
indra/newview/lllegacyatmospherics.cpp,render.pipeline,798,20,0,0,0,0,0,0,0,1,1,0,0,0,0
indra/llaudio/llaudioengine.h,render.pipeline,547,12,0,0,0,0,0,0,0,1,0,0,0,0,0
indra/newview/app_settings/shaders/class3/deferred/materialF.glsl,render.pipeline,446,0,0,0,0,0,0,0,0,1,0,0,0,0,0
indra/newview/llsky.cpp,render.pipeline,334,17,0,0,0,0,0,0,0,1,0,0,0,0,0
indra/newview/app_settings/shaders/class2/deferred/alphaF.glsl,render.pipeline,315,0,0,0,0,0,0,0,0,1,0,0,0,0,0
indra/newview/app_settings/shaders/class2/deferred/pbralphaF.glsl,render.pipeline,278,0,0,0,0,0,0,0,1,1,0,0,0,0,0
indra/newview/macview_Prefix.h,render.pipeline,230,159,0,0,0,0,0,0,0,1,0,0,0,0,0
indra/newview/llvotree.h,render.pipeline,197,2,0,0,0,0,0,0,0,1,2,0,0,0,0
indra/newview/llvosurfacepatch.h,render.pipeline,134,2,0,0,0,0,0,0,0,1,1,0,0,0,0
indra/newview/llvowlsky.h,render.pipeline,91,1,0,0,0,0,0,0,0,1,0,0,0,0,0
indra/newview/llfloaterbeacons.h,render.pipeline,50,1,0,0,0,0,0,0,0,1,0,0,0,0,0
indra/newview/marenisupscaler.h,viewer.misc,77,3,0,0,0,0,0,0,0,0,0,9,0,0,0
indra/newview/llvisualeffect.h,viewer.misc,186,1,0,0,0,0,0,0,0,0,0,6,0,0,0
indra/newview/mareupscaler.h,viewer.misc,68,2,0,0,0,0,0,0,0,0,0,5,0,0,0
indra/newview/maretaaupscaler.h,viewer.misc,55,2,0,0,0,0,0,0,0,0,0,5,0,0,0
indra/newview/llface.h,assets.texture,392,12,0,0,0,0,0,0,7,0,0,0,0,13,0
indra/newview/lldrawpoolterrain.h,render.draw_pool,91,1,0,0,0,0,0,0,0,0,4,0,0,7,0
indra/newview/llsnapshotlivepreview.h,assets.texture,187,3,0,0,0,0,0,0,0,0,0,0,0,6,0
indra/newview/llfloaterinspect.cpp,ui,831,27,0,0,0,0,0,0,0,0,0,0,0,5,0
indra/newview/llviewerparcelmgr.h,assets.texture,403,7,0,0,0,0,0,0,0,0,0,0,0,5,0
indra/newview/llmeshrepository.cpp,assets.texture,6258,57,0,0,0,0,0,0,0,0,0,0,0,4,0
indra/newview/lltexturectrl.h,assets.texture,479,14,0,0,0,0,0,0,0,0,0,0,0,4,0
indra/newview/llviewerpartsource.h,assets.texture,212,5,0,0,0,0,0,0,0,0,0,0,0,4,0
indra/newview/llnetmap.h,assets.texture,208,7,0,0,0,0,0,0,0,0,0,0,0,4,0
indra/newview/lldrawpooltree.h,render.draw_pool,67,1,0,0,0,0,0,0,0,0,3,0,0,4,0
indra/newview/lltexturefetch.cpp,assets.texture,3737,34,0,0,0,0,0,0,0,0,0,0,0,3,0
indra/newview/llviewerpartsim.h,assets.texture,216,4,0,0,0,0,0,0,0,0,0,0,0,3,0
indra/newview/llhudicon.h,assets.texture,89,10,0,0,0,0,0,0,0,0,0,0,0,3,0
indra/newview/llviewermessage.cpp,assets.texture,8081,104,0,0,0,0,0,0,0,0,0,0,0,2,0
indra/newview/fsfloaterexport.cpp,assets.texture,1258,37,0,0,0,0,0,0,0,0,0,0,0,2,0
indra/newview/llmeshrepository.h,assets.texture,996,17,0,0,0,0,0,0,0,0,0,0,0,2,0
indra/newview/llsurface.h,assets.texture,248,6,0,0,0,0,0,0,0,0,0,0,0,2,0
indra/newview/llworld.h,assets.texture,243,8,0,0,0,0,0,0,0,0,0,0,0,2,0
indra/newview/llstartup.h,assets.texture,148,2,0,0,0,0,0,0,0,0,0,0,0,2,0
indra/newview/llprogressview.h,assets.texture,137,4,0,0,0,0,0,0,0,0,0,0,0,2,0
indra/newview/llagentbenefits.h,assets.texture,99,3,0,0,0,0,0,0,0,0,0,0,0,2,0
indra/newview/llterrainpaintmap.h,assets.texture,43,0,0,0,0,0,0,0,0,0,0,0,0,2,0
indra/newview/daeexport.cpp,assets.texture,1060,43,0,0,0,0,0,0,0,0,0,0,0,1,0
indra/newview/lltexturefetch.h,assets.texture,447,14,0,0,0,0,0,0,0,0,0,0,0,1,0
indra/newview/llagentbenefits.cpp,assets.texture,314,3,0,0,0,0,0,0,0,0,0,0,0,1,0
indra/newview/lloutfitgallery.h,assets.texture,304,7,0,0,0,0,0,0,0,0,0,0,0,1,0
indra/newview/llfloatercolorpicker.h,ui,203,5,0,0,0,0,0,0,0,0,0,0,0,1,0
indra/newview/app_settings/shaders/class1/deferred/pbropaqueF.glsl,assets.texture,168,0,0,0,0,0,0,0,0,0,0,0,0,1,0
indra/newview/llfloaterreporter.h,ui,154,4,0,0,0,0,0,0,0,0,0,0,0,1,0
indra/newview/llfloaterimagepreview.h,ui,149,4,0,0,0,0,0,0,0,0,0,0,0,1,0
indra/newview/llfloaterinspect.h,ui,110,3,0,0,0,0,0,0,0,0,0,0,0,1,0
indra/newview/llfloaterauction.h,ui,87,4,0,0,0,0,0,0,0,0,0,0,0,1,0
indra/newview/tests/llviewertexture_stub.cpp,assets.texture,35,3,0,0,0,0,0,0,0,0,0,0,0,1,0
indra/llrender/llfontbitmapcache.h,render.legacy_low_level,84,2,0,0,0,0,0,0,0,0,0,0,2,0,0
indra/llrender/llfontfreetype.cpp,render.legacy_low_level,904,14,0,0,0,0,0,0,0,0,0,0,1,0,0
indra/integration_tests/llui_libtest/llui_libtest.cpp,assets.texture,219,14,0,0,0,0,0,0,0,0,0,0,1,0,0
indra/llrender/lltexture.cpp,render.legacy_low_level,44,2,0,0,0,0,0,0,0,0,0,0,1,0,0
indra/newview/SMAAAreaTex.h,viewer.misc,15006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llinventorybridge.cpp,viewer.misc,9422,59,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llvoicevivox.cpp,viewer.misc,7994,37,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/winevoicevivox.cpp,viewer.misc,7763,36,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmath/llvolume.cpp,unknown,7353,26,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llinventorymodel.cpp,viewer.misc,5755,49,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llappearancemgr.cpp,viewer.misc,5250,40,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterpreference.cpp,ui,5132,96,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llimview.cpp,viewer.misc,4515,51,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llinventorygallery.cpp,viewer.misc,4204,27,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llinventoryfunctions.cpp,viewer.misc,4170,65,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/message.cpp,network,4062,45,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterland.cpp,ui,3486,56,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llxml/llxmlnode.cpp,unknown,3471,16,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llvoicewebrtc.cpp,viewer.misc,3408,39,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelgrouproles.cpp,ui,3278,28,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llinventorypanel.cpp,viewer.misc,3130,28,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llagentcamera.cpp,viewer.misc,3112,25,0,0,0,0,0,0,0,0,0,0,0,0,2
indra/llcorehttp/tests/test_httprequest.hpp,unknown,3063,12,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelmaininventory.cpp,ui,2945,37,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llinitparam.h,core,2860,11,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpreviewscript.cpp,viewer.misc,2802,66,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llwindow/llwindowmacosx.cpp,unknown,2773,20,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llimage/llimage.cpp,unknown,2723,14,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lltoolpie.cpp,viewer.misc,2713,49,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcharacter/llkeyframemotion.cpp,unknown,2599,14,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llprimitive/lldaeloader.cpp,unknown,2597,29,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterimcontainer.cpp,ui,2593,30,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/CASF.glsl,viewer.misc,2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llgroupmgr.cpp,viewer.misc,2569,23,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelpeople.cpp,ui,2528,53,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelprofile.cpp,ui,2523,48,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/aoengine.cpp,viewer.misc,2494,15,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llsdserialize.cpp,core,2471,16,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llprimitive/llprimitive.cpp,unknown,2431,15,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llviewerinventory.cpp,viewer.misc,2421,44,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelobject.cpp,ui,2374,42,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llprimitive/llmodel.cpp,unknown,2368,9,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfavoritesbar.cpp,viewer.misc,2330,28,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lltexturecache.cpp,assets.texture,2322,10,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/fsareasearch.cpp,viewer.misc,2262,36,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llimprocessing.cpp,viewer.misc,2257,37,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llinventory/llsettingssky.cpp,render.draw_pool,2254,7,0,0,0,0,0,0,0,0,1,0,0,0,0
indra/newview/llpanelobjectinventory.cpp,ui,2208,35,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/tests/llsdserialize_test.cpp,core,2204,24,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/lldatapacker.cpp,network,2181,10,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llfolderview.cpp,unknown,2177,20,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llappearance/llavatarappearance.cpp,world.avatar,2160,16,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/fxaaF.glsl,viewer.misc,2138,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/fsfloaterimport.cpp,viewer.misc,2105,41,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterworldmap.cpp,ui,2089,38,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llavataractions.cpp,world.avatar,2065,55,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llstring.h,core,2056,16,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llchathistory.cpp,viewer.misc,2048,50,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llinventoryfilter.cpp,viewer.misc,2045,20,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llnotifications.cpp,unknown,2042,18,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llsechandler_basic.cpp,viewer.misc,1982,24,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llviewerinput.cpp,viewer.misc,1956,22,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llaudio/llaudioengine.cpp,unknown,1936,10,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llmarketplacefunctions.cpp,viewer.misc,1903,20,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloatereditextdaycycle.cpp,ui,1860,32,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llagentwearables.cpp,viewer.misc,1839,27,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llstring.cpp,core,1838,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpreviewgesture.cpp,viewer.misc,1815,27,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpaneleditwearable.cpp,ui,1798,36,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llurlentry.cpp,unknown,1787,16,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llaisapi.cpp,viewer.misc,1779,13,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llxuiparser.cpp,unknown,1766,12,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lloutfitslist.cpp,viewer.misc,1758,28,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llplugin/llpluginclassmedia.cpp,unknown,1712,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llviewerjoystick.cpp,viewer.misc,1686,15,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/tests/lleventdispatcher_test.cpp,core,1673,20,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llinventory/llinventory.cpp,unknown,1656,11,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llerror.cpp,core,1654,24,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelgrouplandmoney.cpp,ui,1653,25,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llinventorymodelbackgroundfetch.cpp,viewer.misc,1645,20,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llxml/llcontrol.cpp,unknown,1628,19,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llgesturemgr.cpp,viewer.misc,1597,24,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llwebrtc/llwebrtc.cpp,unknown,1588,14,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/lltoolbar.cpp,unknown,1581,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelprofileclassifieds.cpp,ui,1557,33,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llassetstorage.cpp,network,1545,17,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanellandmarks.cpp,ui,1525,34,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llkdu/llimagej2ckdu.cpp,unknown,1525,12,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterimsessiontab.cpp,ui,1523,24,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcharacter/llbvhloader.cpp,unknown,1501,11,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpaneloutfitedit.cpp,ui,1488,45,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llviewertexteditor.cpp,viewer.misc,1482,38,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloatertools.cpp,ui,1480,66,0,0,0,0,0,0,0,0,0,0,0,0,1
indra/newview/app_settings/shaders/class1/deferred/SMAA.glsl,viewer.misc,1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelprimmediacontrols.cpp,ui,1471,38,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterimsession.cpp,ui,1467,37,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llflatlistview.cpp,unknown,1442,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/tests/llsechandler_basic_test.cpp,viewer.misc,1439,25,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llstatusbar.cpp,viewer.misc,1435,68,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/tests/llprocess_test.cpp,core,1435,18,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelpermissions.cpp,ui,1433,37,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llsys.cpp,core,1426,40,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llcircuit.cpp,network,1420,16,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/message_prehash.h,network,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/message_prehash.cpp,network,1406,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llcorehttputil.cpp,network,1404,12,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/lltransfermanager.cpp,network,1402,9,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloatergodtools.cpp,ui,1397,44,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/StackWalker.cpp,core,1392,6,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanellogin.cpp,ui,1390,40,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcorehttp/_httpoprequest.cpp,unknown,1375,19,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelplaces.cpp,ui,1366,44,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelnearbymedia.cpp,ui,1366,35,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llsidepaneltaskinfo.cpp,viewer.misc,1365,36,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterbuyland.cpp,ui,1364,35,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lllocationinputctrl.cpp,viewer.misc,1360,35,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llprocess.cpp,core,1351,25,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llcombobox.cpp,unknown,1346,17,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llxfermanager.cpp,network,1327,9,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloateremojipicker.cpp,ui,1324,17,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llplugin/llpluginprocessparent.cpp,unknown,1319,11,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lltranslate.cpp,viewer.misc,1304,13,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/partsyspacket.cpp,network,1298,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lllogchat.cpp,viewer.misc,1294,21,0,0,0,0,0,0,0,0,0,0,0,0,0
